Date;Country;AreaCode;Area;TotalCases
05/05/2020;Scotland;S08000029;Fife;784
05/05/2020;Scotland;S08000019;Forth Valley;802
05/05/2020;Scotland;S08000020;Grampian;946
05/05/2020;Scotland;S08000031;Greater Glasgow and Clyde;3070
05/05/2020;Scotland;S08000022;Highland;307
05/05/2020;Scotland;S08000032;Lanarkshire;1520
05/05/2020;Scotland;S08000024;Lothian;2149
05/05/2020;Scotland;S08000025;Orkney;7
05/05/2020;Scotland;S08000026;Shetland;54
05/05/2020;Scotland;S08000030;Tayside;1429
05/05/2020;Scotland;S08000028;Western Isles;6
05/05/2020;Wales;W11000028;Aneurin Bevan;2256
05/05/2020;Wales;W11000023;Betsi Cadwaladr;1628
05/05/2020;Wales;W11000029;Cardiff and Vale;2362
05/05/2020;Wales;W11000030;Cwm Taf;1980
05/05/2020;Wales;W11000025;Hywel Dda;795
05/05/2020;Wales;;Outside Wales;98
05/05/2020;Wales;W11000024;Powys;202
05/05/2020;Wales;W11000031;Swansea Bay;1669
05/05/2020;Wales;;Unknown;85
06/05/2020;England;E09000002;Barking and Dagenham;472
06/05/2020;England;E09000003;Barnet;1247
06/05/2020;England;E08000016;Barnsley;765
06/05/2020;England;E06000055;Bedford;522
06/05/2020;England;E09000004;Bexley;666
06/05/2020;England;E08000025;Birmingham;3078
06/05/2020;England;E06000008;Blackburn with Darwen;358
06/05/2020;England;E06000009;Blackpool;501
06/05/2020;England;E08000001;Bolton;883
06/05/2020;England;E06000058;Bournemouth, Christchurch and Poole;443
06/05/2020;England;E06000036;Bracknell Forest;228
06/05/2020;England;E08000032;Bradford;1062
06/05/2020;England;E09000005;Brent;1403
06/05/2020;England;E06000023;Bristol, City of;661
06/05/2020;England;E09000006;Bromley;1166
06/05/2020;England;E10000002;Buckinghamshire;883
06/05/2020;England;E08000002;Bury;632
06/05/2020;England;E10000003;Cambridgeshire;932
06/05/2020;England;E09000007;Camden;600
06/05/2020;England;E06000056;Central Bedfordshire;557
06/05/2020;England;E06000049;Cheshire East;1006
06/05/2020;England;E06000050;Cheshire West and Chester;897
06/05/2020;England;E06000052;Cornwall and Isles of Scilly;531
06/05/2020;England;E06000047;County Durham;1666
06/05/2020;England;E08000026;Coventry;741
06/05/2020;England;E09000008;Croydon;1448
06/05/2020;England;E10000006;Cumbria;2076
06/05/2020;England;E06000005;Darlington;327
06/05/2020;England;E06000015;Derby;522
06/05/2020;England;E10000007;Derbyshire;1429
06/05/2020;England;E10000008;Devon;766
06/05/2020;England;E08000017;Doncaster;610
06/05/2020;England;E08000027;Dudley;870
06/05/2020;England;E09000009;Ealing;1124
06/05/2020;England;E06000011;East Riding of Yorkshire;728
06/05/2020;England;E10000011;East Sussex;640
06/05/2020;England;E09000010;Enfield;860
06/05/2020;England;E10000012;Essex;2896
06/05/2020;England;E08000037;Gateshead;944
06/05/2020;England;E10000013;Gloucestershire;1319
06/05/2020;England;E09000011;Greenwich;663
06/05/2020;England;E09000012;Hackney;631
06/05/2020;England;E06000006;Halton;340
06/05/2020;England;E09000013;Hammersmith and Fulham;638
06/05/2020;England;E10000014;Hampshire;2983
06/05/2020;England;E09000014;Haringey;572
06/05/2020;England;E09000015;Harrow;981
06/05/2020;England;E06000001;Hartlepool;245
06/05/2020;England;E09000016;Havering;679
06/05/2020;England;E06000019;Herefordshire, County of;350
06/05/2020;England;E10000015;Hertfordshire;2598
06/05/2020;England;E09000017;Hillingdon;751
06/05/2020;England;E09000018;Hounslow;698
06/05/2020;England;E06000046;Isle of Wight;150
06/05/2020;England;E09000020;Kensington and Chelsea;476
06/05/2020;England;E10000016;Kent;4082
06/05/2020;England;E06000010;Kingston upon Hull, City of;577
06/05/2020;England;E09000021;Kingston upon Thames;483
06/05/2020;England;E08000034;Kirklees;642
06/05/2020;England;E08000011;Knowsley;602
06/05/2020;England;E09000022;Lambeth;1171
06/05/2020;England;E10000017;Lancashire;3126
06/05/2020;England;E08000035;Leeds;1587
06/05/2020;England;E06000016;Leicester;741
06/05/2020;England;E10000018;Leicestershire;1032
06/05/2020;England;E09000023;Lewisham;950
06/05/2020;England;E10000019;Lincolnshire;914
06/05/2020;England;E08000012;Liverpool;1494
06/05/2020;England;E06000032;Luton;664
06/05/2020;England;E08000003;Manchester;1300
06/05/2020;England;E06000035;Medway;690
06/05/2020;England;E09000024;Merton;672
06/05/2020;England;E06000002;Middlesbrough;617
06/05/2020;England;E06000042;Milton Keynes;497
06/05/2020;England;E08000021;Newcastle upon Tyne;984
06/05/2020;England;E09000025;Newham;978
06/05/2020;England;E10000020;Norfolk;1848
06/05/2020;England;E06000013;North Lincolnshire;430
06/05/2020;England;E06000024;North Somerset;289
06/05/2020;England;E08000022;North Tyneside;512
06/05/2020;England;E10000023;North Yorkshire;1148
06/05/2020;England;E10000021;Northamptonshire;1121
06/05/2020;England;E06000057;Northumberland;854
06/05/2020;England;E10000024;Nottinghamshire;1208
06/05/2020;England;E08000004;Oldham;908
06/05/2020;England;E10000025;Oxfordshire;1730
06/05/2020;England;E06000031;Peterborough;299
06/05/2020;England;E06000026;Plymouth;328
06/05/2020;England;E06000044;Portsmouth;307
06/05/2020;England;E06000038;Reading;537
06/05/2020;England;E09000026;Redbridge;731
06/05/2020;England;E06000003;Redcar and Cleveland;358
06/05/2020;England;E08000005;Rochdale;644
06/05/2020;England;E08000018;Rotherham;802
06/05/2020;England;E08000006;Salford;858
06/05/2020;England;E08000028;Sandwell;1094
06/05/2020;England;E08000014;Sefton;853
06/05/2020;England;E08000019;Sheffield;2345
06/05/2020;England;E06000051;Shropshire;588
06/05/2020;England;E06000039;Slough;432
06/05/2020;England;E08000029;Solihull;611
06/05/2020;England;E10000027;Somerset;557
06/05/2020;England;E06000025;South Gloucestershire;373
06/05/2020;England;E08000023;South Tyneside;641
06/05/2020;England;E06000045;Southampton;522
06/05/2020;England;E06000033;Southend-on-Sea;335
06/05/2020;England;E09000028;Southwark;1232
06/05/2020;England;E08000013;St. Helens;682
06/05/2020;England;E10000028;Staffordshire;1938
06/05/2020;England;E08000007;Stockport;943
06/05/2020;England;E06000004;Stockton-on-Tees;458
06/05/2020;England;E06000021;Stoke-on-Trent;588
06/05/2020;England;E10000029;Suffolk;1270
06/05/2020;England;E08000024;Sunderland;1271
06/05/2020;England;E10000030;Surrey;2743
06/05/2020;England;E06000030;Swindon;397
06/05/2020;England;E08000008;Tameside;529
06/05/2020;England;E06000020;Telford and Wrekin;310
06/05/2020;England;E06000034;Thurrock;299
06/05/2020;England;E06000027;Torbay;215
06/05/2020;England;E09000030;Tower Hamlets;614
06/05/2020;England;E08000009;Trafford;674
06/05/2020;England;E08000036;Wakefield;595
06/05/2020;England;E08000030;Walsall;1054
06/05/2020;England;E09000031;Waltham Forest;741
06/05/2020;England;E06000007;Warrington;676
06/05/2020;England;E10000031;Warwickshire;1303
06/05/2020;England;E06000037;West Berkshire;344
06/05/2020;England;E10000032;West Sussex;1227
06/05/2020;England;E09000033;Westminster;635
06/05/2020;England;E08000010;Wigan;961
06/05/2020;England;E06000054;Wiltshire;479
06/05/2020;England;E06000040;Windsor and Maidenhead;271
06/05/2020;England;E08000015;Wirral;1103
06/05/2020;England;E06000041;Wokingham;409
06/05/2020;England;E08000031;Wolverhampton;916
06/05/2020;England;E10000034;Worcestershire;1251
06/05/2020;England;E06000014;York;377
06/05/2020;Northern Ireland;N09000001;Antrim and Newtownabbey;325
06/05/2020;Northern Ireland;N09000011;Ards and North Down;259
06/05/2020;Northern Ireland;N09000002;Armagh City, Banbridge and Craigavon;401
06/05/2020;Northern Ireland;N09000003;Belfast;1203
06/05/2020;Northern Ireland;N09000004;Causeway Coast and Glens;167
06/05/2020;Northern Ireland;N09000005;Derry City and Strabane;155
06/05/2020;Northern Ireland;N09000006;Fermanagh and Omagh;74
06/05/2020;Northern Ireland;N09000007;Lisburn and Castlereagh;375
06/05/2020;Northern Ireland;N09000008;Mid and East Antrim;268
06/05/2020;Northern Ireland;N09000009;Mid Ulster;159
06/05/2020;Northern Ireland;N09000010;Newry, Mourne and Down;233
06/05/2020;Northern Ireland;;Not Known;315
06/05/2020;Scotland;S08000015;Ayrshire and Arran;846
06/05/2020;Scotland;S08000016;Borders;285
06/05/2020;Scotland;S08000017;Dumfries and Galloway;254
06/05/2020;Scotland;S08000029;Fife;792
06/05/2020;Scotland;S08000019;Forth Valley;809
06/05/2020;Scotland;S08000020;Grampian;957
06/05/2020;Scotland;S08000031;Greater Glasgow and Clyde;3203
06/05/2020;Scotland;S08000022;Highland;310
06/05/2020;Scotland;S08000032;Lanarkshire;1541
06/05/2020;Scotland;S08000024;Lothian;2200
06/05/2020;Scotland;S08000025;Orkney;7
06/05/2020;Scotland;S08000026;Shetland;54
06/05/2020;Scotland;S08000030;Tayside;1445
06/05/2020;Scotland;S08000028;Western Isles;6
06/05/2020;Wales;W11000028;Aneurin Bevan;2284
06/05/2020;Wales;W11000023;Betsi Cadwaladr;1691
06/05/2020;Wales;W11000029;Cardiff and Vale;2376
06/05/2020;Wales;W11000030;Cwm Taf;1999
06/05/2020;Wales;W11000025;Hywel Dda;824
06/05/2020;Wales;;Outside Wales;98
06/05/2020;Wales;W11000024;Powys;204
06/05/2020;Wales;W11000031;Swansea Bay;1679
06/05/2020;Wales;;Unknown;87
07/05/2020;England;E09000002;Barking and Dagenham;478
07/05/2020;England;E09000003;Barnet;1252
07/05/2020;England;E08000016;Barnsley;772
07/05/2020;England;E06000022;Bath and North East Somerset;222
07/05/2020;England;E06000055;Bedford;531
07/05/2020;England;E09000004;Bexley;670
07/05/2020;England;E08000025;Birmingham;3102
07/05/2020;England;E06000008;Blackburn with Darwen;365
07/05/2020;England;E06000009;Blackpool;504
07/05/2020;England;E08000001;Bolton;891
07/05/2020;England;E06000036;Bracknell Forest;230
07/05/2020;England;E08000032;Bradford;1079
07/05/2020;England;E09000005;Brent;1408
07/05/2020;England;E06000023;Bristol, City of;665
07/05/2020;England;E09000006;Bromley;1177
07/05/2020;England;E10000002;Buckinghamshire;891
07/05/2020;England;E08000002;Bury;636
07/05/2020;England;E08000033;Calderdale;274
07/05/2020;England;E10000003;Cambridgeshire;953
07/05/2020;England;E09000007;Camden;604
07/05/2020;England;E06000056;Central Bedfordshire;562
07/05/2020;England;E06000049;Cheshire East;1020
07/05/2020;England;E06000050;Cheshire West and Chester;905
07/05/2020;England;E06000052;Cornwall and Isles of Scilly;534
07/05/2020;England;E06000047;County Durham;1687
07/05/2020;England;E08000026;Coventry;746
07/05/2020;England;E09000008;Croydon;1452
07/05/2020;England;E10000006;Cumbria;2107
07/05/2020;England;E06000005;Darlington;331
07/05/2020;England;E06000015;Derby;527
07/05/2020;England;E10000007;Derbyshire;1459
07/05/2020;England;E10000008;Devon;770
07/05/2020;England;E06000059;Dorset;345
07/05/2020;England;E08000027;Dudley;873
07/05/2020;England;E09000009;Ealing;1138
07/05/2020;England;E06000011;East Riding of Yorkshire;740
07/05/2020;England;E10000011;East Sussex;643
07/05/2020;England;E09000010;Enfield;861
07/05/2020;England;E10000012;Essex;2943
07/05/2020;England;E08000037;Gateshead;965
07/05/2020;England;E10000013;Gloucestershire;1326
07/05/2020;England;E09000011;Greenwich;670
07/05/2020;England;E09000012;Hackney;634
07/05/2020;England;E06000006;Halton;342
07/05/2020;England;E09000013;Hammersmith and Fulham;641
07/05/2020;England;E10000014;Hampshire;3004
